AgeCat Cor Gen Rep NoControl gp
pBM4 0.221230470435 28 0 1 1_1
pBM5 0.275009714232 28 0 1 1_1
pBM6 0.35370536911 28 0 1 1_1
potomciNP0 0.359166603375 28 0 1 1_1
telF1 0.530537900176 28 0 1 1_1
bm7 0.395316365825 29 0 1 1_1
k3 0.737084122172 29 0 1 1_1
k4 0.753954165964 29 0 1 1_1
k5 0.762579137835 29 0 1 1_1
k6 0.756484967726 29 0 1 1_1
pBM4 0.275082078748 29 0 1 1_1
pBM5 0.273267265544 29 0 1 1_1
pBM6 0.295369145999 29 0 1 1_1
potomciNP0 0.485802881596 29 0 1 1_1
telF1 0.499937250991 29 0 1 1_1
bm7 0.390427253036 30 0 1 1_1
k3 0.727639216442 30 0 1 1_1
k4 0.738119077727 30 0 1 1_1
k5 0.760641844005 30 0 1 1_1
k6 0.766360602516 30 0 1 1_1
pBM4 0.435646632864 30 0 1 1_1
pBM5 0.209915454829 30 0 1 1_1
pBM6 0.27076315758 30 0 1 1_1
potomciNP0 0.505832987333 30 0 1 1_1
telF1 0.508068583238 30 0 1 1_1
bm7 0.360458287746 31 0 1 1_1
k3 0.705278526632 31 0 1 1_1
k4 0.729830130655 31 0 1 1_1
k5 0.739605881906 31 0 1 1_1
k6 0.766424352324 31 0 1 1_1
pBM4 0.472804407045 31 0 1 1_1
pBM5 0.47607494141 31 0 1 1_1
pBM6 0.237560933932 31 0 1 1_1
potomciNP0 0.460625272006 31 0 1 1_1
telF1 0.534774751314 31 0 1 1_1
bm7 0.173886254142 32 0 1 1_1
k3 0.720838383306 32 0 1 1_1
k4 0.711479792154 32 0 1 1_1
k5 0.731551254113 32 0 1 1_1
k6 0.746927104269 32 0 1 1_1
pBM4 0.460630125198 32 0 1 1_1
pBM5 0.408651025769 32 0 1 1_1
pBM6 0.41760030913 32 0 1 1_1
potomciNP0 0.46694744238 32 0 1 1_1
telF1 0.506983011595 32 0 1 1_1
bm7 0.448651454427 33 0 1 1_1
k3 0.721501249199 33 0 1 1_1
k4 0.721180435698 33 0 1 1_1
k5 0.721000754877 33 0 1 1_1
k6 0.736782263879 33 0 1 1_1
pBM4 0.467584809311 33 0 1 1_1
pBM5 0.441355621837 33 0 1 1_1
pBM6 0.448185491726 33 0 1 1_1
potomciNP0 0.523544082634 33 0 1 1_1
telF1 0.496480420567 33 0 1 1_1
bm7 0.442169391898 34 0 1 1_1
k3 0.71385555689 34 0 1 1_1
k4 0.727118280279 34 0 1 1_1
k5 0.711453628474 34 0 1 1_1
k6 0.726034169153 34 0 1 1_1
pBM4 0.432290751446 34 0 1 1_1
pBM5 0.509163534339 34 0 1 1_1
pBM6 0.470691991412 34 0 1 1_1
potomciNP0 0.212820639079 34 0 1 1_1
telF1 0.444091867017 34 0 1 1_1
bm7 0.471640898745 35 0 1 1_1
k3 0.718833747898 35 0 1 1_1
k4 0.724652686962 35 0 1 1_1
k5 0.725441805645 35 0 1 1_1
k6 0.710210860337 35 0 1 1_1
pBM4 0.310346676233 35 0 1 1_1
pBM5 0.45446545604 35 0 1 1_1
pBM6 0.515653654404 35 0 1 1_1
potomciNP0 0.479754854881 35 0 1 1_1
telF1 0.452623316492 35 0 1 1_1
bm7 0.554566974626 36 0 1 1_1
k3 0.709419155551 36 0 1 1_1
k4 0.718882383544 36 0 1 1_1
k5 0.736912008096 36 0 1 1_1
k6 0.734977597291 36 0 1 1_1
pBM4 0.502905761761 36 0 1 1_1
pBM5 0.294119550128 36 0 1 1_1
pBM6 0.446348046953 36 0 1 1_1
potomciNP0 0.285811988808 36 0 1 1_1
telF1 0.486974655961 36 0 1 1_1
bm7 0.457100053948 37 0 1 1_1
k3 0.678921683744 37 0 1 1_1
k4 0.715768169638 37 0 1 1_1
k5 0.727069832212 37 0 1 1_1
k6 0.728699481073 37 0 1 1_1
pBM4 0.212467162389 37 0 1 1_1
pBM5 0.470758931373 37 0 1 1_1
pBM6 0.222077676523 37 0 1 1_1
potomciNP0 0.377826308609 37 0 1 1_1
telF1 0.452987222034 37 0 1 1_1
bm7 0.310185005949 38 0 1 1_1
k3 0.701978076916 38 0 1 1_1
k4 0.684650299408 38 0 1 1_1
k5 0.722651379888 38 0 1 1_1
k6 0.728174493225 38 0 1 1_1
pBM4 0.0415752798947 38 0 1 1_1
pBM5 0.172213274139 38 0 1 1_1
pBM6 0.46598070611 38 0 1 1_1
potomciNP0 0.453436258575 38 0 1 1_1
telF1 0.500571707496 38 0 1 1_1
bm7 0.45538131301 39 0 1 1_1
k3 0.689226295845 39 0 1 1_1
k4 0.711341352945 39 0 1 1_1
k5 0.699090653399 39 0 1 1_1
k6 0.723284811609 39 0 1 1_1
pBM4 0.486948696374 39 0 1 1_1
pBM5 0.0953149783603 39 0 1 1_1
pBM6 0.158450173317 39 0 1 1_1
potomciNP0 0.318456511227 39 0 1 1_1
telF1 0.453410784529 39 0 1 1_1
bm7 0.222023602997 40 0 1 1_1
k3 0.699398925732 40 0 1 1_1
k4 0.698150145818 40 0 1 1_1
k5 0.720626969122 40 0 1 1_1
k6 0.703600646653 40 0 1 1_1
pBM4 0.410744095397 40 0 1 1_1
pBM5 0.467820684599 40 0 1 1_1
pBM6 0.110145029391 40 0 1 1_1
potomciNP0 0.33909365574 40 0 1 1_1
telF1 0.458615361072 40 0 1 1_1
k2 0.66681097916 40 0 1 1_1
k3 0.656681360509 40 0 1 1_1
k4 0.629464493631 40 0 1 1_1
k5 0.630727788909 40 0 1 1_1
pBM4 0.716603135255 40 0 1 1_1
pBM5 0.764495767251 40 0 1 1_1
bm7 0.700958355388 21 0 1 1_1
k3 0.788761373901 21 0 1 1_1
k4 0.727226004339 21 0 1 1_1
k5 0.701074234749 21 0 1 1_1
k6 0.664332963923 21 0 1 1_1
pBM4 0.803900984071 21 0 1 1_1
pBM5 0.557976166781 21 0 1 1_1
pBM6 0.75582098496 21 0 1 1_1
potomciNP0 0.303640564982 21 0 1 1_1
telF1 0.274982499756 21 0 1 1_1
bm7 0.763313685619 22 0 1 1_1
k3 0.748651435664 22 0 1 1_1
k4 0.79964820378 22 0 1 1_1
k5 0.754185417309 22 0 1 1_1
k6 0.721540464242 22 0 1 1_1
pBM4 0.486272176119 22 0 1 1_1
pBM5 0.791761619051 22 0 1 1_1
pBM6 0.674182831776 22 0 1 1_1
potomciNP0 0.18239605565 22 0 1 1_1
telF1 0.262379100257 22 0 1 1_1
bm7 0.647509563092 23 0 1 1_1
k3 0.743655758994 23 0 1 1_1
k4 0.761567695842 23 0 1 1_1
k5 0.806173359848 23 0 1 1_1
k6 0.754392336858 23 0 1 1_1
pBM4 0.500491874439 23 0 1 1_1
pBM5 0.574379739362 23 0 1 1_1
pBM6 0.792075872576 23 0 1 1_1
potomciNP0 0.186324005818 23 0 1 1_1
telF1 0.290952519469 23 0 1 1_1
bm7 0.82145044693 24 0 1 1_1
k3 0.766630770145 24 0 1 1_1
k4 0.746018878199 24 0 1 1_1
k5 0.779510939446 24 0 1 1_1
k6 0.810255409028 24 0 1 1_1
pBM4 0.453356522103 24 0 1 1_1
pBM5 0.499433593941 24 0 1 1_1
pBM6 0.666368199325 24 0 1 1_1
potomciNP0 0.513863804228 24 0 1 1_1
telF1 0.50142459594 24 0 1 1_1
bm7 0.658115554378 25 0 1 1_1
k3 0.754938396859 25 0 1 1_1
k4 0.777848006084 25 0 1 1_1
k5 0.757009812062 25 0 1 1_1
k6 0.787531383616 25 0 1 1_1
pBM4 0.163466686038 25 0 1 1_1
pBM5 0.455797583037 25 0 1 1_1
pBM6 0.481079325391 25 0 1 1_1
potomciNP0 0.464646251365 25 0 1 1_1
telF1 0.509142060198 25 0 1 1_1
bm7 0.550995560382 26 0 1 1_1
k3 0.739551466189 26 0 1 1_1
k4 0.763463455836 26 0 1 1_1
k5 0.783810888556 26 0 1 1_1
k6 0.768015746441 26 0 1 1_1
pBM4 0.1397372532 26 0 1 1_1
pBM5 0.165950779503 26 0 1 1_1
pBM6 0.506055143003 26 0 1 1_1
potomciNP0 0.397979557149 26 0 1 1_1
telF1 0.515921749437 26 0 1 1_1
bm7 0.493732654227 27 0 1 1_1
k3 0.744273782603 27 0 1 1_1
k4 0.745720571773 27 0 1 1_1
k5 0.779800109601 27 0 1 1_1
k6 0.787628077914 27 0 1 1_1
pBM4 0.46194470739 27 0 1 1_1
pBM5 0.172989007679 27 0 1 1_1
pBM6 0.214424366234 27 0 1 1_1
potomciNP0 0.398876523791 27 0 1 1_1
telF1 0.523280509265 27 0 1 1_1
bm7 0.251195940561 28 0 1 1_1
k3 0.739364238574 28 0 1 1_1
k4 0.742568600606 28 0 1 1_1
k5 0.748435983522 28 0 1 1_1
k6 0.786562539296 28 0 1 1_1
pBM4 0.468843144443 28 0 1 1_1
pBM5 0.370325977256 28 0 1 1_1
pBM6 0.23165101358 28 0 1 1_1
potomciNP0 0.496226089618 28 0 1 1_1
telF1 0.511737060049 28 0 1 1_1
bm7 0.272070444836 29 0 1 1_1
k3 0.717543410387 29 0 1 1_1
k4 0.747104165298 29 0 1 1_1
k5 0.739953656029 29 0 1 1_1
k6 0.748069498769 29 0 1 1_1
pBM4 0.363651728853 29 0 1 1_1
pBM5 0.487935505859 29 0 1 1_1
pBM6 0.357922742812 29 0 1 1_1
potomciNP0 0.536291444932 29 0 1 1_1
telF1 0.474491446714 29 0 1 1_1
bm7 0.315148050143 30 0 1 1_1
k3 0.712541166342 30 0 1 1_1
k4 0.722894916435 30 0 1 1_1
k5 0.753184926848 30 0 1 1_1
k6 0.744565341227 30 0 1 1_1
pBM4 0.487584567128 30 0 1 1_1
pBM5 0.420674080609 30 0 1 1_1
pBM6 0.407828531038 30 0 1 1_1
potomciNP0 0.428083468922 30 0 1 1_1
telF1 0.491269951367 30 0 1 1_1
bm7 0.43291285203 31 0 1 1_1
k3 0.701219046625 31 0 1 1_1
k4 0.719123972087 31 0 1 1_1
k5 0.724134470971 31 0 1 1_1
k6 0.754293284273 31 0 1 1_1
pBM4 0.0272979404953 31 0 1 1_1
pBM5 0.547846099331 31 0 1 1_1
pBM6 0.404953169887 31 0 1 1_1
potomciNP0 0.329049909774 31 0 1 1_1
telF1 0.465201310522 31 0 1 1_1
bm7 0.45534633507 32 0 1 1_1
k3 0.703567284605 32 0 1 1_1
k4 0.716072506889 32 0 1 1_1
k5 0.720328650107 32 0 1 1_1
k6 0.7317822783 32 0 1 1_1
pBM4 0.691054158408 32 0 1 1_1
pBM5 0.0565650944714 32 0 1 1_1
pBM6 0.503543837712 32 0 1 1_1
potomciNP0 0.26818865119 32 0 1 1_1
telF1 0.481953582897 32 0 1 1_1
bm7 0.508803925509 33 0 1 1_1
k3 0.695380850338 33 0 1 1_1
k4 0.710251772586 33 0 1 1_1
k5 0.720521617379 33 0 1 1_1
k6 0.719359838386 33 0 1 1_1
pBM4 0.293256779172 33 0 1 1_1
pBM5 0.614074357166 33 0 1 1_1
pBM6 0.00195357860937 33 0 1 1_1
potomciNP0 0.405880977142 33 0 1 1_1
telF1 0.422402453211 33 0 1 1_1
bm7 0.0195682145748 34 0 1 1_1
k3 0.714384138542 34 0 1 1_1
k4 0.694927163916 34 0 1 1_1
k5 0.712367786617 34 0 1 1_1
k6 0.73496033937 34 0 1 1_1
pBM4 0.184130113355 34 0 1 1_1
pBM5 0.281929508994 34 0 1 1_1
pBM6 0.653419305065 34 0 1 1_1
potomciNP0 0.344302645 34 0 1 1_1
telF1 0.451213358289 34 0 1 1_1
bm7 0.619689625923 35 0 1 1_1
k3 0.683834973449 35 0 1 1_1
k4 0.715980072253 35 0 1 1_1
k5 0.699367530733 35 0 1 1_1
k6 0.714378289319 35 0 1 1_1
pBM4 0.357051355062 35 0 1 1_1
pBM5 0.203656894789 35 0 1 1_1
pBM6 0.179282640797 35 0 1 1_1
potomciNP0 0.245525225289 35 0 1 1_1
telF1 0.376939644564 35 0 1 1_1
bm7 0.190017561098 36 0 1 1_1
k3 0.691919059669 36 0 1 1_1
k4 0.690855751095 36 0 1 1_1
k5 0.724456893919 36 0 1 1_1
k6 0.705201618588 36 0 1 1_1
pBM4 0.394872569208 36 0 1 1_1
pBM5 0.348479872224 36 0 1 1_1
pBM6 0.247138107635 36 0 1 1_1
potomciNP0 0.221412691721 36 0 1 1_1
telF1 0.411580921031 36 0 1 1_1
bm7 0.232789516848 37 0 1 1_1
k3 0.685198962761 37 0 1 1_1
k4 0.704739299606 37 0 1 1_1
k5 0.693141432446 37 0 1 1_1
k6 0.730779117219 37 0 1 1_1
pBM4 0.358007963707 37 0 1 1_1
pBM5 0.458199420012 37 0 1 1_1
pBM6 0.340995878549 37 0 1 1_1
potomciNP0 0.198360942312 37 0 1 1_1
telF1 0.44202326987 37 0 1 1_1
bm7 0.290998092731 38 0 1 1_1
k3 0.675478874902 38 0 1 1_1
k4 0.694989883288 38 0 1 1_1
k5 0.711484230316 38 0 1 1_1
k6 0.703718805976 38 0 1 1_1
pBM4 0.378900485085 38 0 1 1_1
pBM5 0.448278337468 38 0 1 1_1
pBM6 0.539173285435 38 0 1 1_1
potomciNP0 0.399874773345 38 0 1 1_1
telF1 0.428573120937 38 0 1 1_1
bm7 0.569354609879 39 0 1 1_1
k3 0.680084975233 39 0 1 1_1
k4 0.683193202841 39 0 1 1_1
k5 0.708536007378 39 0 1 1_1
k6 0.72153150297 39 0 1 1_1
pBM4 0.28231925156 39 0 1 1_1
pBM5 0.38078653164 39 0 1 1_1
pBM6 0.493664687733 39 0 1 1_1
potomciNP0 0.341759291484 39 0 1 1_1
telF1 0.392623708271 39 0 1 1_1
bm7 0.469590504845 40 0 1 1_1
k3 0.670817563665 40 0 1 1_1
k4 0.690301107153 40 0 1 1_1
k5 0.686314052112 40 0 1 1_1
k6 0.712540043332 40 0 1 1_1
pBM4 0.141821260966 40 0 1 1_1
pBM5 0.193351414242 40 0 1 1_1
pBM6 0.35620290936 40 0 1 1_1
potomciNP0 0.284140440054 40 0 1 1_1
telF1 0.38081303425 40 0 1 1_1
bm7 0.619144082377111 41 0 1 1_1
genTest1 0.882960897158966 41 0 1 1_1
gpb2 0.963781856552814 41 0 1 1_1
gpb3 0.540121128596487 41 0 1 1_1
gpb4 0.95304358349735 41 0 1 1_1
gpb5 0.883725221112412 41 0 1 1_1
gpb6 0.973746505854729 41 0 1 1_1
k3 0.934988343344314 41 0 1 1_1
k4 0.929315720290698 41 0 1 1_1
k5 0.935909255365904 41 0 1 1_1
k6 0.936890675103577 41 0 1 1_1
pBM4 0.684304105845119 41 0 1 1_1
pBM5 0.170833895098072 41 0 1 1_1
pBM6 0.540464446314699 41 0 1 1_1
potomciNP0 0.676290438158455 41 0 1 1_1
telF1 0.538908918828795 41 0 1 1_1
bm7 0.533504603542917 42 0 1 1_1
genTest1 0.905925290952556 42 0 1 1_1
gpb2 0.888426030488146 42 0 1 1_1
gpb3 0.958522589765177 42 0 1 1_1
gpb4 0.626161867427848 42 0 1 1_1
gpb5 0.915458622688254 42 0 1 1_1
gpb6 0.92579198134289 42 0 1 1_1
k3 0.928747357752058 42 0 1 1_1
k4 0.932510136278913 42 0 1 1_1
k5 0.930525186295697 42 0 1 1_1
k6 0.939069114565885 42 0 1 1_1
pBM4 0.468034305229099 42 0 1 1_1
pBM5 0.665614052458013 42 0 1 1_1
pBM6 0.227349662931324 42 0 1 1_1
potomciNP0 0.676157367312842 42 0 1 1_1
telF1 0.5652924530702 42 0 1 1_1
bm7 0.331177129276246 43 0 1 1_1
genTest1 0.900303107883086 43 0 1 1_1
gpb2 0.648663518123606 43 0 1 1_1
gpb3 0.863357094155788 43 0 1 1_1
gpb4 0.869182848825675 43 0 1 1_1
gpb5 0.704500557838331 43 0 1 1_1
gpb6 0.968641636686371 43 0 1 1_1
k3 0.925852504820271 43 0 1 1_1
k4 0.925084756712869 43 0 1 1_1
k5 0.932130405490923 43 0 1 1_1
k6 0.93288743528181 43 0 1 1_1
pBM4 0.478989916747224 43 0 1 1_1
pBM5 0.443168309141067 43 0 1 1_1
pBM6 0.66283945124094 43 0 1 1_1
potomciNP0 0.751708696130806 43 0 1 1_1
telF1 0.552776177867482 43 0 1 1_1
bm7 0.639786940278681 44 0 1 1_1
genTest1 0.869634288418407 44 0 1 1_1
gpb2 -0.832475028235003 44 0 1 1_1
gpb3 0.734268290967068 44 0 1 1_1
gpb4 0.79731028576696 44 0 1 1_1
gpb5 0.979142344220288 44 0 1 1_1
gpb6 0.911136004644348 44 0 1 1_1
k3 0.917725848230791 44 0 1 1_1
k4 0.914931549161782 44 0 1 1_1
k5 0.91972672304134 44 0 1 1_1
k6 0.92685533379288 44 0 1 1_1
pBM4 0.630516255778116 44 0 1 1_1
pBM5 0.438339003790609 44 0 1 1_1
pBM6 0.570817460561496 44 0 1 1_1
potomciNP0 0.810729098504338 44 0 1 1_1
telF1 0.576217039928376 44 0 1 1_1
bm7 0.650617115611489 45 0 1 1_1
genTest1 0.864777664915116 45 0 1 1_1
gpb2 0.785461885864247 45 0 1 1_1
gpb3 0.312749542896282 45 0 1 1_1
gpb4 0.224180409795065 45 0 1 1_1
gpb5 0.836929037222153 45 0 1 1_1
gpb6 0.997253517920877 45 0 1 1_1
k3 0.919077919147149 45 0 1 1_1
k4 0.908245372950472 45 0 1 1_1
k5 0.909779937424068 45 0 1 1_1
k6 0.91444394699632 45 0 1 1_1
pBM4 0.720863064104677 45 0 1 1_1
pBM5 0.644210098853089 45 0 1 1_1
pBM6 0.330962224007558 45 0 1 1_1
potomciNP0 0.831527381568958 45 0 1 1_1
telF1 0.551011264388586 45 0 1 1_1
bm7 0.420718493376264 46 0 1 1_1
genTest1 0.837131261205002 46 0 1 1_1
gpb2 -0.183492260239273 46 0 1 1_1
gpb3 0.621287055022968 46 0 1 1_1
gpb4 -0.626679236845566 46 0 1 1_1
gpb5 0.710869333784685 46 0 1 1_1
gpb6 0.989280046624128 46 0 1 1_1
k3 0.901743461102198 46 0 1 1_1
k4 0.908352217902142 46 0 1 1_1
k5 0.900823932575603 46 0 1 1_1
k6 0.899359361058232 46 0 1 1_1
pBM4 0.341746291440084 46 0 1 1_1
pBM5 0.702410276328433 46 0 1 1_1
pBM6 0.674617855575169 46 0 1 1_1
potomciNP0 0.689612117075688 46 0 1 1_1
telF1 0.579780520151563 46 0 1 1_1
bm7 0.76288136384907 47 0 1 1_1
genTest1 0.828461089049517 47 0 1 1_1
gpb2 0.655766759538476 47 0 1 1_1
gpb3 0.205417154740691 47 0 1 1_1
gpb4 0.496438905335112 47 0 1 1_1
gpb5 0.716458967677027 47 0 1 1_1
gpb6 0.745287702503174 47 0 1 1_1
k3 0.894100511195039 47 0 1 1_1
k4 0.898587899425786 47 0 1 1_1
k5 0.905283167437266 47 0 1 1_1
k6 0.904530387666777 47 0 1 1_1
pBM4 0.592179610176818 47 0 1 1_1
pBM5 0.468807747150802 47 0 1 1_1
pBM6 0.674404886723187 47 0 1 1_1
potomciNP0 0.712696995054352 47 0 1 1_1
telF1 0.535583706787765 47 0 1 1_1
bm7 0.631173135793356 48 0 1 1_1
genTest1 0.833970047589028 48 0 1 1_1
gpb2 0.553031200407925 48 0 1 1_1
gpb3 0.785088820715095 48 0 1 1_1
gpb4 0.322556222334914 48 0 1 1_1
gpb5 0.650331276479775 48 0 1 1_1
gpb6 0.822706179516923 48 0 1 1_1
k3 0.89071869848433 48 0 1 1_1
k4 0.892123279969879 48 0 1 1_1
k5 0.898771399402275 48 0 1 1_1
k6 0.903083783523797 48 0 1 1_1
pBM4 0.623328111188831 48 0 1 1_1
pBM5 0.642258140383949 48 0 1 1_1
pBM6 0.62730352020192 48 0 1 1_1
potomciNP0 0.578231717697999 48 0 1 1_1
telF1 0.532753480505859 48 0 1 1_1
bm7 0.69733970435694 49 0 1 1_1
genTest1 0.81045335120302 49 0 1 1_1
gpb2 0.505306711080277 49 0 1 1_1
gpb3 0.602868913147359 49 0 1 1_1
gpb4 0.654106811610151 49 0 1 1_1
gpb5 0.862554681467162 49 0 1 1_1
gpb6 0.671690775097062 49 0 1 1_1
k3 0.891458830842214 49 0 1 1_1
k4 0.892640478846257 49 0 1 1_1
k5 0.886351494926044 49 0 1 1_1
k6 0.895385087988027 49 0 1 1_1
pBM4 0.720888102146788 49 0 1 1_1
pBM5 0.647259512022389 49 0 1 1_1
pBM6 0.676049964833745 49 0 1 1_1
potomciNP0 0.588857495366878 49 0 1 1_1
telF1 0.511810348935947 49 0 1 1_1
bm7 0.700779614293861 50 0 1 1_1
genTest1 0.821576267289003 50 0 1 1_1
gpb2 0.278905060733287 50 0 1 1_1
gpb3 0.830286179221666 50 0 1 1_1
gpb4 0.772456143438827 50 0 1 1_1
gpb5 0.946270139907708 50 0 1 1_1
gpb6 0.97081037625544 50 0 1 1_1
k3 0.893249641915732 50 0 1 1_1
k4 0.888879323498506 50 0 1 1_1
k5 0.891309880421844 50 0 1 1_1
k6 0.893004331695279 50 0 1 1_1
pBM4 0.523974612741771 50 0 1 1_1
pBM5 0.803382016830849 50 0 1 1_1
pBM6 0.693435386688105 50 0 1 1_1
potomciNP0 0.70226315353987 50 0 1 1_1
telF1 0.506593180332649 50 0 1 1_1
bm7 0.696183262612569 51 0 1 1_1
genTest1 0.847423614788759 51 0 1 1_1
gpb2 0.85098094913894 51 0 1 1_1
gpb3 0.440775439184546 51 0 1 1_1
gpb4 0.548869713543665 51 0 1 1_1
gpb5 0.888514005377104 51 0 1 1_1
gpb6 0.955032007228187 51 0 1 1_1
k3 0.883359760055955 51 0 1 1_1
k4 0.893877102920369 51 0 1 1_1
k5 0.893631038247329 51 0 1 1_1
k6 0.901580183318679 51 0 1 1_1
pBM4 0.533965833045991 51 0 1 1_1
pBM5 0.408471378784465 51 0 1 1_1
pBM6 0.794075245020723 51 0 1 1_1
potomciNP0 0.615378891592766 51 0 1 1_1
telF1 0.533397034725972 51 0 1 1_1
bm7 0.789863849595967 52 0 1 1_1
genTest1 0.832320208809019 52 0 1 1_1
gpb2 0.0555901411773915 52 0 1 1_1
gpb3 0.966239929981234 52 0 1 1_1
gpb4 0.549571258861435 52 0 1 1_1
gpb5 0.959968159224905 52 0 1 1_1
gpb6 0.95731502607675 52 0 1 1_1
k3 0.878361484684839 52 0 1 1_1
k4 0.877067999301626 52 0 1 1_1
k5 0.890971565608791 52 0 1 1_1
k6 0.896068067916813 52 0 1 1_1
pBM4 0.569082516274865 52 0 1 1_1
pBM5 0.574247899239458 52 0 1 1_1
pBM6 0.474531421161538 52 0 1 1_1
potomciNP0 0.742707032459857 52 0 1 1_1
telF1 0.535217874120517 52 0 1 1_1
bm7 0.406495340631486 53 0 1 1_1
genTest1 0.803906748740891 53 0 1 1_1
gpb2 0.272773553075663 53 0 1 1_1
gpb3 0.0497862681394769 53 0 1 1_1
gpb4 0.848467494026633 53 0 1 1_1
gpb5 0.938005732023573 53 0 1 1_1
gpb6 0.973883436982039 53 0 1 1_1
k3 0.877844726922474 53 0 1 1_1
k4 0.875034089531132 53 0 1 1_1
k5 0.874095367153779 53 0 1 1_1
k6 0.889701567854833 53 0 1 1_1
pBM4 0.46661918494374 53 0 1 1_1
pBM5 0.5686266250816 53 0 1 1_1
pBM6 0.543657469056311 53 0 1 1_1
potomciNP0 0.672202296874284 53 0 1 1_1
telF1 0.513109947913508 53 0 1 1_1
bm7 0.471022719492701 54 0 1 1_1
genTest1 0.751308698461492 54 0 1 1_1
gpb2 0.674896607066746 54 0 1 1_1
gpb3 0.263017810454796 54 0 1 1_1
gpb4 0.193008189339239 54 0 1 1_1
gpb5 0.966409430145593 54 0 1 1_1
gpb6 0.886914229962621 54 0 1 1_1
k3 0.835948376105511 54 0 1 1_1
k4 0.853801088097334 54 0 1 1_1
k5 0.858464418237172 54 0 1 1_1
k6 0.867209939922878 54 0 1 1_1
pBM4 0.33458532358668 54 0 1 1_1
pBM5 0.347424722047321 54 0 1 1_1
pBM6 0.547003221192956 54 0 1 1_1
potomciNP0 0.499003614283385 54 0 1 1_1
telF1 0.52449189912288 54 0 1 1_1
bm7 0.0837486617613781 55 0 1 1_1
genTest1 0.0380908969391122 55 0 1 1_1
gpb2 0.397547686483109 55 0 1 1_1
gpb3 -0.576913082387537 55 0 1 1_1
gpb4 0.0587331188836495 55 0 1 1_1
gpb5 -0.235894226164764 55 0 1 1_1
gpb6 0.858170563578767 55 0 1 1_1
k3 0.257233748982066 55 0 1 1_1
k4 0.336189699478795 55 0 1 1_1
k5 0.403782246520184 55 0 1 1_1
k6 0.421640050836018 55 0 1 1_1
pBM4 0.676210800242226 55 0 1 1_1
pBM5 0.269158868067277 55 0 1 1_1
