AgeCat Cor Gen Rep NoControl gp
telF1 0.473317530947 27 0 1 1_1
k3 0.760132859866 28 0 1 1_1
k5 0.750674511763 28 0 1 1_1
pBM4 0.221230470435 28 0 1 1_1
pBM5 0.275009714232 28 0 1 1_1
pBM6 0.35370536911 28 0 1 1_1
potomciNP0 0.359166603375 28 0 1 1_1
telF1 0.530537900176 28 0 1 1_1
k3 0.737084122172 29 0 1 1_1
k5 0.762579137835 29 0 1 1_1
pBM4 0.275082078748 29 0 1 1_1
pBM5 0.273267265544 29 0 1 1_1
pBM6 0.295369145999 29 0 1 1_1
potomciNP0 0.485802881596 29 0 1 1_1
telF1 0.499937250991 29 0 1 1_1
k3 0.727639216442 30 0 1 1_1
k5 0.760641844005 30 0 1 1_1
pBM4 0.435646632864 30 0 1 1_1
pBM5 0.209915454829 30 0 1 1_1
pBM6 0.27076315758 30 0 1 1_1
potomciNP0 0.505832987333 30 0 1 1_1
telF1 0.508068583238 30 0 1 1_1
k3 0.705278526632 31 0 1 1_1
k5 0.739605881906 31 0 1 1_1
pBM4 0.472804407045 31 0 1 1_1
pBM5 0.47607494141 31 0 1 1_1
pBM6 0.237560933932 31 0 1 1_1
potomciNP0 0.460625272006 31 0 1 1_1
telF1 0.534774751314 31 0 1 1_1
k3 0.720838383306 32 0 1 1_1
k5 0.731551254113 32 0 1 1_1
pBM4 0.460630125198 32 0 1 1_1
pBM5 0.408651025769 32 0 1 1_1
pBM6 0.41760030913 32 0 1 1_1
potomciNP0 0.46694744238 32 0 1 1_1
telF1 0.506983011595 32 0 1 1_1
k3 0.721501249199 33 0 1 1_1
k5 0.721000754877 33 0 1 1_1
pBM4 0.467584809311 33 0 1 1_1
pBM5 0.441355621837 33 0 1 1_1
pBM6 0.448185491726 33 0 1 1_1
potomciNP0 0.523544082634 33 0 1 1_1
telF1 0.496480420567 33 0 1 1_1
k3 0.71385555689 34 0 1 1_1
k5 0.711453628474 34 0 1 1_1
pBM4 0.432290751446 34 0 1 1_1
pBM5 0.509163534339 34 0 1 1_1
pBM6 0.470691991412 34 0 1 1_1
potomciNP0 0.212820639079 34 0 1 1_1
telF1 0.444091867017 34 0 1 1_1
k3 0.718833747898 35 0 1 1_1
k5 0.725441805645 35 0 1 1_1
pBM4 0.310346676233 35 0 1 1_1
pBM5 0.45446545604 35 0 1 1_1
pBM6 0.515653654404 35 0 1 1_1
potomciNP0 0.479754854881 35 0 1 1_1
telF1 0.452623316492 35 0 1 1_1
k3 0.709419155551 36 0 1 1_1
k5 0.736912008096 36 0 1 1_1
pBM4 0.502905761761 36 0 1 1_1
pBM5 0.294119550128 36 0 1 1_1
pBM6 0.446348046953 36 0 1 1_1
potomciNP0 0.285811988808 36 0 1 1_1
telF1 0.486974655961 36 0 1 1_1
k3 0.678921683744 37 0 1 1_1
k5 0.727069832212 37 0 1 1_1
pBM4 0.212467162389 37 0 1 1_1
pBM5 0.470758931373 37 0 1 1_1
pBM6 0.222077676523 37 0 1 1_1
potomciNP0 0.377826308609 37 0 1 1_1
telF1 0.452987222034 37 0 1 1_1
k3 0.701978076916 38 0 1 1_1
k5 0.722651379888 38 0 1 1_1
pBM4 0.0415752798947 38 0 1 1_1
pBM5 0.172213274139 38 0 1 1_1
pBM6 0.46598070611 38 0 1 1_1
potomciNP0 0.453436258575 38 0 1 1_1
telF1 0.500571707496 38 0 1 1_1
k3 0.689226295845 39 0 1 1_1
k5 0.699090653399 39 0 1 1_1
pBM4 0.486948696374 39 0 1 1_1
pBM5 0.0953149783603 39 0 1 1_1
pBM6 0.158450173317 39 0 1 1_1
potomciNP0 0.318456511227 39 0 1 1_1
telF1 0.453410784529 39 0 1 1_1
k3 0.699398925732 40 0 1 1_1
k5 0.720626969122 40 0 1 1_1
pBM4 0.410744095397 40 0 1 1_1
pBM5 0.467820684599 40 0 1 1_1
pBM6 0.110145029391 40 0 1 1_1
potomciNP0 0.33909365574 40 0 1 1_1
telF1 0.458615361072 40 0 1 1_1
k3 0.656681360509 40 0 1 1_1
k5 0.630727788909 40 0 1 1_1
pBM4 0.716603135255 40 0 1 1_1
pBM5 0.764495767251 40 0 1 1_1
k3 0.788761373901 21 0 1 1_1
k5 0.701074234749 21 0 1 1_1
pBM4 0.803900984071 21 0 1 1_1
pBM5 0.557976166781 21 0 1 1_1
pBM6 0.75582098496 21 0 1 1_1
potomciNP0 0.303640564982 21 0 1 1_1
telF1 0.274982499756 21 0 1 1_1
k3 0.748651435664 22 0 1 1_1
k5 0.754185417309 22 0 1 1_1
pBM4 0.486272176119 22 0 1 1_1
pBM5 0.791761619051 22 0 1 1_1
pBM6 0.674182831776 22 0 1 1_1
potomciNP0 0.18239605565 22 0 1 1_1
telF1 0.262379100257 22 0 1 1_1
k3 0.743655758994 23 0 1 1_1
k5 0.806173359848 23 0 1 1_1
pBM4 0.500491874439 23 0 1 1_1
pBM5 0.574379739362 23 0 1 1_1
pBM6 0.792075872576 23 0 1 1_1
potomciNP0 0.186324005818 23 0 1 1_1
telF1 0.290952519469 23 0 1 1_1
k3 0.766630770145 24 0 1 1_1
k5 0.779510939446 24 0 1 1_1
pBM4 0.453356522103 24 0 1 1_1
pBM5 0.499433593941 24 0 1 1_1
pBM6 0.666368199325 24 0 1 1_1
potomciNP0 0.513863804228 24 0 1 1_1
telF1 0.50142459594 24 0 1 1_1
k3 0.754938396859 25 0 1 1_1
k5 0.757009812062 25 0 1 1_1
pBM4 0.163466686038 25 0 1 1_1
pBM5 0.455797583037 25 0 1 1_1
pBM6 0.481079325391 25 0 1 1_1
potomciNP0 0.464646251365 25 0 1 1_1
telF1 0.509142060198 25 0 1 1_1
k3 0.739551466189 26 0 1 1_1
k5 0.783810888556 26 0 1 1_1
pBM4 0.1397372532 26 0 1 1_1
pBM5 0.165950779503 26 0 1 1_1
pBM6 0.506055143003 26 0 1 1_1
potomciNP0 0.397979557149 26 0 1 1_1
telF1 0.515921749437 26 0 1 1_1
k3 0.744273782603 27 0 1 1_1
k5 0.779800109601 27 0 1 1_1
pBM4 0.46194470739 27 0 1 1_1
pBM5 0.172989007679 27 0 1 1_1
pBM6 0.214424366234 27 0 1 1_1
potomciNP0 0.398876523791 27 0 1 1_1
telF1 0.523280509265 27 0 1 1_1
k3 0.739364238574 28 0 1 1_1
k5 0.748435983522 28 0 1 1_1
pBM4 0.468843144443 28 0 1 1_1
pBM5 0.370325977256 28 0 1 1_1
pBM6 0.23165101358 28 0 1 1_1
potomciNP0 0.496226089618 28 0 1 1_1
telF1 0.511737060049 28 0 1 1_1
k3 0.717543410387 29 0 1 1_1
k5 0.739953656029 29 0 1 1_1
pBM4 0.363651728853 29 0 1 1_1
pBM5 0.487935505859 29 0 1 1_1
pBM6 0.357922742812 29 0 1 1_1
potomciNP0 0.536291444932 29 0 1 1_1
telF1 0.474491446714 29 0 1 1_1
k3 0.712541166342 30 0 1 1_1
k5 0.753184926848 30 0 1 1_1
pBM4 0.487584567128 30 0 1 1_1
pBM5 0.420674080609 30 0 1 1_1
pBM6 0.407828531038 30 0 1 1_1
potomciNP0 0.428083468922 30 0 1 1_1
telF1 0.491269951367 30 0 1 1_1
k3 0.701219046625 31 0 1 1_1
k5 0.724134470971 31 0 1 1_1
pBM4 0.0272979404953 31 0 1 1_1
pBM5 0.547846099331 31 0 1 1_1
pBM6 0.404953169887 31 0 1 1_1
potomciNP0 0.329049909774 31 0 1 1_1
telF1 0.465201310522 31 0 1 1_1
k3 0.703567284605 32 0 1 1_1
k5 0.720328650107 32 0 1 1_1
pBM4 0.691054158408 32 0 1 1_1
pBM5 0.0565650944714 32 0 1 1_1
pBM6 0.503543837712 32 0 1 1_1
potomciNP0 0.26818865119 32 0 1 1_1
telF1 0.481953582897 32 0 1 1_1
k3 0.695380850338 33 0 1 1_1
k5 0.720521617379 33 0 1 1_1
pBM4 0.293256779172 33 0 1 1_1
pBM5 0.614074357166 33 0 1 1_1
pBM6 0.00195357860937 33 0 1 1_1
potomciNP0 0.405880977142 33 0 1 1_1
telF1 0.422402453211 33 0 1 1_1
k3 0.714384138542 34 0 1 1_1
k5 0.712367786617 34 0 1 1_1
pBM4 0.184130113355 34 0 1 1_1
pBM5 0.281929508994 34 0 1 1_1
pBM6 0.653419305065 34 0 1 1_1
potomciNP0 0.344302645 34 0 1 1_1
telF1 0.451213358289 34 0 1 1_1
k3 0.683834973449 35 0 1 1_1
k5 0.699367530733 35 0 1 1_1
pBM4 0.357051355062 35 0 1 1_1
pBM5 0.203656894789 35 0 1 1_1
pBM6 0.179282640797 35 0 1 1_1
potomciNP0 0.245525225289 35 0 1 1_1
telF1 0.376939644564 35 0 1 1_1
k3 0.691919059669 36 0 1 1_1
k5 0.724456893919 36 0 1 1_1
pBM4 0.394872569208 36 0 1 1_1
pBM5 0.348479872224 36 0 1 1_1
pBM6 0.247138107635 36 0 1 1_1
potomciNP0 0.221412691721 36 0 1 1_1
telF1 0.411580921031 36 0 1 1_1
k3 0.685198962761 37 0 1 1_1
k5 0.693141432446 37 0 1 1_1
pBM4 0.358007963707 37 0 1 1_1
pBM5 0.458199420012 37 0 1 1_1
pBM6 0.340995878549 37 0 1 1_1
potomciNP0 0.198360942312 37 0 1 1_1
telF1 0.44202326987 37 0 1 1_1
k3 0.675478874902 38 0 1 1_1
k5 0.711484230316 38 0 1 1_1
pBM4 0.378900485085 38 0 1 1_1
pBM5 0.448278337468 38 0 1 1_1
pBM6 0.539173285435 38 0 1 1_1
potomciNP0 0.399874773345 38 0 1 1_1
telF1 0.428573120937 38 0 1 1_1
k3 0.680084975233 39 0 1 1_1
k5 0.708536007378 39 0 1 1_1
pBM4 0.28231925156 39 0 1 1_1
pBM5 0.38078653164 39 0 1 1_1
pBM6 0.493664687733 39 0 1 1_1
potomciNP0 0.341759291484 39 0 1 1_1
telF1 0.392623708271 39 0 1 1_1
k3 0.670817563665 40 0 1 1_1
k5 0.686314052112 40 0 1 1_1
pBM4 0.141821260966 40 0 1 1_1
pBM5 0.193351414242 40 0 1 1_1
pBM6 0.35620290936 40 0 1 1_1
potomciNP0 0.284140440054 40 0 1 1_1
telF1 0.38081303425 40 0 1 1_1
k3 0.861134225560752 41 0 1 1_1
k5 0.693047446518754 41 0 1 1_1
pBM4 0.401405408493327 41 0 1 1_1
pBM5 0.192741985363933 41 0 1 1_1
pBM6 0.313835615792529 41 0 1 1_1
potomciNP0 0.287163457068444 41 0 1 1_1
telF1 0.442985771828285 41 0 1 1_1
genTest1 0.892315383988543 42 0 1 1_1
gpb2 0.787985587476652 42 0 1 1_1
gpb3 0.966698240950201 42 0 1 1_1
gpb4 0.786128292185767 42 0 1 1_1
gpb5 0.963445202288925 42 0 1 1_1
k3 0.883327947542073 42 0 1 1_1
k5 0.674141588124211 42 0 1 1_1
pBM4 0.561353830815563 42 0 1 1_1
pBM5 0.548464569315194 42 0 1 1_1
pBM6 0.384000973926761 42 0 1 1_1
potomciNP0 0.52935603635055 42 0 1 1_1
telF1 0.457889863900302 42 0 1 1_1
genTest1 0.885971105280513 43 0 1 1_1
gpb2 0.774229787636359 43 0 1 1_1
gpb3 0.908698203808899 43 0 1 1_1
gpb4 0.986108877086956 43 0 1 1_1
gpb5 0.950785927627279 43 0 1 1_1
k3 0.904978436511405 43 0 1 1_1
k5 0.905492479455196 43 0 1 1_1
pBM4 0.521334361477241 43 0 1 1_1
pBM5 0.661021253104506 43 0 1 1_1
pBM6 0.461645269767451 43 0 1 1_1
potomciNP0 0.608561994685832 43 0 1 1_1
telF1 0.477511859030946 43 0 1 1_1
genTest1 0.844207249674992 44 0 1 1_1
gpb2 -0.313888873035597 44 0 1 1_1
gpb3 0.909852469634168 44 0 1 1_1
gpb4 0.953769601914006 44 0 1 1_1
gpb5 0.951036206264571 44 0 1 1_1
k3 0.898939346625314 44 0 1 1_1
k5 0.895095235871478 44 0 1 1_1
pBM4 0.640252296789653 44 0 1 1_1
pBM5 0.695267045690718 44 0 1 1_1
pBM6 0.651386551804647 44 0 1 1_1
potomciNP0 0.681896466105566 44 0 1 1_1
telF1 0.499852085764702 44 0 1 1_1
genTest1 0.206208101972109 45 0 1 1_1
gpb2 0.473551981707177 45 0 1 1_1
gpb3 -0.69873710761237 45 0 1 1_1
gpb4 0.22409737601797 45 0 1 1_1
gpb5 0.913067820125682 45 0 1 1_1
k3 0.247998906788981 45 0 1 1_1
k5 0.325112685463479 45 0 1 1_1
pBM4 -0.0748053659789618 45 0 1 1_1
pBM5 0.230709029601469 45 0 1 1_1
pBM6 -0.0961724274993376 45 0 1 1_1
potomciNP0 0.21445697169167 45 0 1 1_1
telF1 0.271320998006871 45 0 1 1_1
genTest1 0.499995867301283 46 0 1 1_1
gpb2 0.73854986157257 46 0 1 1_1
gpb3 -0.565151734176164 46 0 1 1_1
gpb4 0.514066459439862 46 0 1 1_1
gpb5 0.946667917236644 46 0 1 1_1
k3 0.841128189276498 46 0 1 1_1
k5 0.870601333079626 46 0 1 1_1
pBM4 0.856589991634197 46 0 1 1_1
pBM5 0.649237894064786 46 0 1 1_1
pBM6 0.646124094383996 46 0 1 1_1
potomciNP0 0.534588409865648 46 0 1 1_1
telF1 0.557419682506443 46 0 1 1_1
genTest1 0.662542838579696 47 0 1 1_1
gpb2 0.988979247826307 47 0 1 1_1
gpb3 0.749171584653702 47 0 1 1_1
gpb4 -0.442043117417941 47 0 1 1_1
gpb5 0.285358161407666 47 0 1 1_1
k3 0.863829714689035 47 0 1 1_1
k5 0.875943061417338 47 0 1 1_1
pBM4 0.673304430236796 47 0 1 1_1
pBM5 0.734914225939381 47 0 1 1_1
pBM6 0.733473750930261 47 0 1 1_1
potomciNP0 0.660731301978131 47 0 1 1_1
telF1 0.472461086165671 47 0 1 1_1
genTest1 0.803148355705295 48 0 1 1_1
gpb2 0.336584381112864 48 0 1 1_1
gpb3 0.91477281515993 48 0 1 1_1
gpb4 0.859550513497845 48 0 1 1_1
gpb5 0.62051331386245 48 0 1 1_1
k3 0.878599834131271 48 0 1 1_1
k5 0.884111268851523 48 0 1 1_1
pBM4 0.836639551313928 48 0 1 1_1
pBM5 0.699820392368813 48 0 1 1_1
pBM6 0.884483180958423 48 0 1 1_1
potomciNP0 0.605647398703376 48 0 1 1_1
telF1 0.537372168261478 48 0 1 1_1
genTest1 0.401040011280875 49 0 1 1_1
gpb2 0.434565001472347 49 0 1 1_1
gpb3 -0.204904904027514 49 0 1 1_1
gpb4 0.764598705336413 49 0 1 1_1
gpb5 0.930212367301856 49 0 1 1_1
k3 0.693684494933801 49 0 1 1_1
k5 0.746971349950084 49 0 1 1_1
pBM4 0.0731138023243698 49 0 1 1_1
pBM5 0.370909540930057 49 0 1 1_1
pBM6 0.603085143605114 49 0 1 1_1
potomciNP0 0.617956228363204 49 0 1 1_1
telF1 0.347186981841397 49 0 1 1_1
genTest1 0.658595355451044 50 0 1 1_1
gpb2 0.590298844577658 50 0 1 1_1
gpb3 -0.0942516088639732 50 0 1 1_1
gpb4 0.643595042017849 50 0 1 1_1
gpb5 0.959506812785442 50 0 1 1_1
k3 0.866060337832705 50 0 1 1_1
k5 0.871622263393747 50 0 1 1_1
pBM4 0.861138933323189 50 0 1 1_1
pBM5 0.723301951896051 50 0 1 1_1
pBM6 0.854603602362835 50 0 1 1_1
potomciNP0 0.652233967175532 50 0 1 1_1
telF1 0.627445144554297 50 0 1 1_1
genTest1 0.631251622661858 51 0 1 1_1
gpb2 0.917655117649504 51 0 1 1_1
gpb3 0.467234914603527 51 0 1 1_1
gpb4 -0.385675017679785 51 0 1 1_1
gpb5 0.790890267385796 51 0 1 1_1
k3 0.864755355005348 51 0 1 1_1
k5 0.881915670462292 51 0 1 1_1
pBM4 0.607124748454178 51 0 1 1_1
pBM5 0.864860031640076 51 0 1 1_1
pBM6 0.763191210531306 51 0 1 1_1
potomciNP0 0.716088554957884 51 0 1 1_1
telF1 0.608366335249337 51 0 1 1_1
genTest1 0.26399877866412 52 0 1 1_1
gpb2 -0.4526119673833 52 0 1 1_1
gpb3 -0.754582438657326 52 0 1 1_1
gpb4 -0.199139917594806 52 0 1 1_1
gpb5 -0.109246735653975 52 0 1 1_1
k3 0.476253504456963 52 0 1 1_1
k5 0.643985894668628 52 0 1 1_1
pBM4 -0.103797873195087 52 0 1 1_1
pBM5 0.0487667929750172 52 0 1 1_1
pBM6 0.55971801742916 52 0 1 1_1
potomciNP0 0.117461381199695 52 0 1 1_1
telF1 0.365629669968549 52 0 1 1_1
genTest1 -0.148679694844762 53 0 1 1_1
gpb2 0.116414903114117 53 0 1 1_1
gpb3 -0.458212659971786 53 0 1 1_1
gpb4 -0.902448978034075 53 0 1 1_1
gpb5 -0.24007699318101 53 0 1 1_1
k3 0.0266719307487238 53 0 1 1_1
k5 0.0132380757911724 53 0 1 1_1
pBM4 -0.486808445215693 53 0 1 1_1
pBM5 -0.319396890626595 53 0 1 1_1
pBM6 -0.282394087948396 53 0 1 1_1
potomciNP0 0.0456943967670174 53 0 1 1_1
telF1 -0.000281750904692168 53 0 1 1_1
genTest1 0.808350767786271 54 0 1 1_1
gpb2 0.983562444426328 54 0 1 1_1
gpb3 0.312954719797439 54 0 1 1_1
gpb4 0.651182917957845 54 0 1 1_1
gpb5 0.922383657659051 54 0 1 1_1
k3 0.861762649151486 54 0 1 1_1
k5 0.881743485115194 54 0 1 1_1
pBM4 0.876614116087181 54 0 1 1_1
pBM5 0.839556686194006 54 0 1 1_1
pBM6 0.772430718383514 54 0 1 1_1
potomciNP0 0.723747245214813 54 0 1 1_1
telF1 0.533514364050841 54 0 1 1_1
genTest1 0.887631699368849 55 0 1 1_1
gpb2 0.805372398029338 55 0 1 1_1
gpb3 0.958133848622647 55 0 1 1_1
gpb4 0.470946523159826 55 0 1 1_1
gpb5 0.983815784355586 55 0 1 1_1
k3 0.881177930702822 55 0 1 1_1
k5 0.885792792369945 55 0 1 1_1
pBM4 0.522179828905219 55 0 1 1_1
pBM5 0.891713558646218 55 0 1 1_1
pBM6 0.850067701371418 55 0 1 1_1
potomciNP0 0.79917841687884 55 0 1 1_1
telF1 0.588365221586698 55 0 1 1_1
genTest1 0.372451045695055 56 0 1 1_1
gpb2 0.228035210928707 56 0 1 1_1
gpb3 0.116800419594397 56 0 1 1_1
gpb4 0.833143450105045 56 0 1 1_1
gpb5 0.522821429338045 56 0 1 1_1
k3 0.635591714505259 56 0 1 1_1
k5 0.717755372339078 56 0 1 1_1
pBM4 0.177217423213908 56 0 1 1_1
pBM5 0.199974904359685 56 0 1 1_1
pBM6 0.737112015896925 56 0 1 1_1
potomciNP0 0.568553464315494 56 0 1 1_1
telF1 0.424444838773784 56 0 1 1_1
genTest1 0.559486820781294 57 0 1 1_1
gpb2 -0.295568419454636 57 0 1 1_1
gpb3 0.251580966536439 57 0 1 1_1
gpb4 -0.0611347968808632 57 0 1 1_1
gpb5 0.894030867540927 57 0 1 1_1
k3 0.732512490781346 57 0 1 1_1
k5 0.766005783316103 57 0 1 1_1
pBM4 0.487799815875015 57 0 1 1_1
pBM5 -0.0439202831062388 57 0 1 1_1
pBM6 0.336113137077924 57 0 1 1_1
potomciNP0 0.60614367636339 57 0 1 1_1
telF1 0.514588758269228 57 0 1 1_1
genTest1 0.22152185909826 58 0 1 1_1
gpb2 -0.101770794726475 58 0 1 1_1
gpb3 0.587121726864239 58 0 1 1_1
gpb4 -0.239133824052381 58 0 1 1_1
gpb5 -0.160377360109565 58 0 1 1_1
k3 0.329951119266804 58 0 1 1_1
k5 0.41148570966449 58 0 1 1_1
pBM4 -0.0198884320214289 58 0 1 1_1
pBM5 0.240118544347546 58 0 1 1_1
pBM6 -0.0335661897612703 58 0 1 1_1
potomciNP0 0.258459640792695 58 0 1 1_1
telF1 0.207614056815081 58 0 1 1_1
genTest1 0.316872595585373 59 0 1 1_1
gpb2 -0.791457656076445 59 0 1 1_1
gpb3 0.7281922701614 59 0 1 1_1
gpb4 0.764668548919349 59 0 1 1_1
gpb5 0.739254303200561 59 0 1 1_1
k3 0.433734421149968 59 0 1 1_1
k5 0.548000569641879 59 0 1 1_1
pBM4 0.337556880844076 59 0 1 1_1
pBM5 0.42699661076798 59 0 1 1_1
pBM6 0.474156612120099 59 0 1 1_1
potomciNP0 0.269387032934556 59 0 1 1_1
telF1 0.304151605340691 59 0 1 1_1
genTest1 0.320098165288333 60 0 1 1_1
gpb2 -0.204377493011806 60 0 1 1_1
gpb3 -0.241717943839483 60 0 1 1_1
gpb4 0.267817104846981 60 0 1 1_1
gpb5 0.861077765121332 60 0 1 1_1
k3 0.560064541238468 60 0 1 1_1
k5 0.653606576494573 60 0 1 1_1
pBM4 0.700346872596385 60 0 1 1_1
pBM5 0.263454686494156 60 0 1 1_1
pBM6 0.383420225323124 60 0 1 1_1
potomciNP0 0.307780079158766 60 0 1 1_1
telF1 0.208351368234425 60 0 1 1_1
k3 0.793199603744 21 0 1 1_2
k5 0.693529913753 21 0 1 1_2
pBM4 0.762849820715 21 0 1 1_2
pBM5 0.591466069339 21 0 1 1_2
pBM6 0.691009956219 21 0 1 1_2
potomciNP0 0.268178292175 21 0 1 1_2
telF1 0.304836435397 21 0 1 1_2
k3 0.744357716807 22 0 1 1_2
k5 0.732495421153 22 0 1 1_2
pBM4 0.324386269386 22 0 1 1_2
pBM5 0.775824203703 22 0 1 1_2
pBM6 0.697768169924 22 0 1 1_2
potomciNP0 0.397773960636 22 0 1 1_2
telF1 0.269591750954 22 0 1 1_2
k3 0.740045952181 23 0 1 1_2
k5 0.810216203971 23 0 1 1_2
pBM4 0.509460592651 23 0 1 1_2
pBM5 0.354193654616 23 0 1 1_2
pBM6 0.798137448956 23 0 1 1_2
potomciNP0 0.20142472262 23 0 1 1_2
telF1 0.326091794788 23 0 1 1_2
k3 0.767314102659 24 0 1 1_2
k5 0.76815065613 24 0 1 1_2
pBM4 0.587289297533 24 0 1 1_2
pBM5 0.508721186607 24 0 1 1_2
pBM6 0.387503374584 24 0 1 1_2
potomciNP0 0.354746171629 24 0 1 1_2
telF1 0.518681986781 24 0 1 1_2
k3 0.748086964343 25 0 1 1_2
k5 0.749866075188 25 0 1 1_2
pBM4 0.523217534972 25 0 1 1_2
pBM5 0.608803171093 25 0 1 1_2
pBM6 0.570347161122 25 0 1 1_2
potomciNP0 0.549587009271 25 0 1 1_2
telF1 0.543131422888 25 0 1 1_2
k3 0.745639403751 26 0 1 1_2
k5 0.769948479373 26 0 1 1_2
pBM4 0.257520892419 26 0 1 1_2
pBM5 0.511342564388 26 0 1 1_2
pBM6 0.586353356716 26 0 1 1_2
potomciNP0 0.400003163731 26 0 1 1_2
telF1 0.565951942826 26 0 1 1_2
k3 0.757456367979 27 0 1 1_2
k5 0.759991546802 27 0 1 1_2
pBM4 0.278504928787 27 0 1 1_2
pBM5 0.338658396601 27 0 1 1_2
pBM6 0.467775282641 27 0 1 1_2
potomciNP0 0.40916818243 27 0 1 1_2
telF1 0.473317530947 27 0 1 1_2
k3 0.760132859866 28 0 1 1_2
k5 0.750674511763 28 0 1 1_2
pBM4 0.221230470435 28 0 1 1_2
pBM5 0.275009714232 28 0 1 1_2
pBM6 0.35370536911 28 0 1 1_2
potomciNP0 0.359166603375 28 0 1 1_2
telF1 0.530537900176 28 0 1 1_2
k3 0.737084122172 29 0 1 1_2
k5 0.762579137835 29 0 1 1_2
pBM4 0.275082078748 29 0 1 1_2
pBM5 0.273267265544 29 0 1 1_2
pBM6 0.295369145999 29 0 1 1_2
potomciNP0 0.485802881596 29 0 1 1_2
telF1 0.499937250991 29 0 1 1_2
k3 0.727639216442 30 0 1 1_2
k5 0.760641844005 30 0 1 1_2
pBM4 0.435646632864 30 0 1 1_2
pBM5 0.209915454829 30 0 1 1_2
pBM6 0.27076315758 30 0 1 1_2
potomciNP0 0.505832987333 30 0 1 1_2
telF1 0.508068583238 30 0 1 1_2
k3 0.705278526632 31 0 1 1_2
k5 0.739605881906 31 0 1 1_2
pBM4 0.472804407045 31 0 1 1_2
pBM5 0.47607494141 31 0 1 1_2
pBM6 0.237560933932 31 0 1 1_2
potomciNP0 0.460625272006 31 0 1 1_2
telF1 0.534774751314 31 0 1 1_2
k3 0.720838383306 32 0 1 1_2
k5 0.731551254113 32 0 1 1_2
pBM4 0.460630125198 32 0 1 1_2
pBM5 0.408651025769 32 0 1 1_2
pBM6 0.41760030913 32 0 1 1_2
potomciNP0 0.46694744238 32 0 1 1_2
telF1 0.506983011595 32 0 1 1_2
k3 0.721501249199 33 0 1 1_2
k5 0.721000754877 33 0 1 1_2
pBM4 0.467584809311 33 0 1 1_2
pBM5 0.441355621837 33 0 1 1_2
pBM6 0.448185491726 33 0 1 1_2
potomciNP0 0.523544082634 33 0 1 1_2
telF1 0.496480420567 33 0 1 1_2
k3 0.71385555689 34 0 1 1_2
k5 0.711453628474 34 0 1 1_2
pBM4 0.432290751446 34 0 1 1_2
pBM5 0.509163534339 34 0 1 1_2
pBM6 0.470691991412 34 0 1 1_2
potomciNP0 0.212820639079 34 0 1 1_2
telF1 0.444091867017 34 0 1 1_2
k3 0.718833747898 35 0 1 1_2
k5 0.725441805645 35 0 1 1_2
pBM4 0.310346676233 35 0 1 1_2
pBM5 0.45446545604 35 0 1 1_2
pBM6 0.515653654404 35 0 1 1_2
potomciNP0 0.479754854881 35 0 1 1_2
telF1 0.452623316492 35 0 1 1_2
k3 0.709419155551 36 0 1 1_2
k5 0.736912008096 36 0 1 1_2
pBM4 0.502905761761 36 0 1 1_2
pBM5 0.294119550128 36 0 1 1_2
pBM6 0.446348046953 36 0 1 1_2
potomciNP0 0.285811988808 36 0 1 1_2
telF1 0.486974655961 36 0 1 1_2
k3 0.678921683744 37 0 1 1_2
