Generation gvNormUnres1 sd var SDSt zMean AdditGenicVar1 SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic scenario Rep Strategy Repeats
53 8.15472503126323 1.31904158498287 1.73987070291413 0.959360307449655 1.90561528321787 2.1634978857 1.4708833691697 0.98166807823924 1.74863191324154 0.0183319217607599 1.82172501128849 1.34971293662337 0.98166807823924 1.90561528321787 Class 0 SU55 11
54 8.20681774090183 1.34431246430451 1.80717600168446 0.97774022725775 1.94350315461157 2.1546658273 1.46787800150421 0.979662294801601 1.78339860598759 0.0203377051983986 1.81428817402843 1.34695514922674 0.979662294801601 1.94350315461157 Class 0 SU55 11
55 8.53770517151891 1.38055034854727 1.90591926487398 1.00409662736238 2.18416294182529 2.1407806452 1.46314067854052 0.9765006037884 2.00423299363231 0.0234993962115998 1.80259646696227 1.34260808390322 0.9765006037884 2.18416294182529 Class 0 SU55 11
56 8.67018250643486 1.32186641390898 1.74733081622059 0.96141485127746 2.28051585306177 2.135718848 1.46140988363977 0.975345470662514 2.09264841357863 0.0246545293374862 1.79833429382946 1.34101987078099 0.975345470662514 2.28051585306177 Class 0 SU55 11
57 8.83706409190943 1.33631152678149 1.78572849660909 0.971921015817147 2.40189153292758 2.1365001856 1.46167718241751 0.975523865960853 2.20402524245584 0.0244761340391471 1.79899220168211 1.34126514965614 0.975523865960853 2.40189153292758 Class 0 SU55 11
58 9.10588018894441 1.34457187698438 1.80787353237729 0.977928902301167 2.59740583394352 2.1338283242 1.46076292539207 0.974913690500314 2.38343320022278 0.0250863094996865 1.79674242054239 1.34042620854055 0.974913690500314 2.59740583394352 Class 0 SU55 11
59 9.32380176961691 1.31050106672505 1.7174130458875 0.953148650201785 2.75590372894097 2.1219297293 1.4566844988878 0.972191747216022 2.52887413985785 0.0278082527839781 1.78672347480096 1.33668376020694 0.972191747216022 2.75590372894097 Class 0 SU55 11
60 9.68512326147928 1.29307279344428 1.6720372491458 0.940472784783052 3.01869870179678 2.1047813309 1.4507864525491 0.968255389013844 2.77002023068848 0.031744610986156 1.77228404942629 1.33127159115873 0.968255389013844 3.01869870179678 Class 0 SU55 11
40 5.04355555859977 1.47222110930139 2.16743499467262 1 0 2.362191217 1.53694216449416 1 0 0 2.16743499467262 1.47222110930139 1 0 Class 1 SU55 11
41 5.24190344180872 1.46347902049742 2.14177084343609 0.994061972927341 0.134726965912796 2.3526132381 1.53382307913918 0.997970590288277 0.129053576504765 0.00202940971172272 2.1586466940064 1.46923336948437 0.997970590288277 0.134726965912796 Class 1 SU55 11
42 5.39757325462436 1.4275702969321 2.03795695268281 0.969671123388198 0.240465031908547 2.3578786683 1.53553855969168 0.99908675496391 0.230338983601969 0.000913245036090027 2.1634780038493 1.4708766106813 0.99908675496391 0.240465031908547 Class 1 SU55 11
43 5.67464974804921 1.43070650886385 2.04692111450539 0.971801382159748 0.428668075374164 2.3243288439 1.52457497155765 0.991953377802876 0.410616745397931 0.00804662219712449 2.13269427095487 1.46037470224421 0.991953377802876 0.428668075374164 Class 1 SU55 11
44 6.06839543090503 1.38798316235523 1.92649725898161 0.942781728631687 0.696118175340917 2.3089155818 1.51951162608254 0.988658949689652 0.666804448456628 0.0113410503103483 2.11855179027118 1.45552457563285 0.988658949689652 0.696118175340917 Class 1 SU55 11
45 6.19614293981124 1.38856217960095 1.92810492661814 0.943175023661941 0.782890133777801 2.3116984293 1.52042705490924 0.989254566654203 0.749922415975105 0.0107454333457971 2.12110519958578 1.45640145550112 0.989254566654203 0.782890133777801 Class 1 SU55 11
46 6.47917915259384 1.39128810527295 1.935682591874 0.945026597216199 0.975141291565447 2.3033136372 1.51766716944131 0.987458867680167 0.934077824891066 0.0125411323198328 2.11341171072264 1.45375778956559 0.987458867680167 0.975141291565447 Class 1 SU55 11
47 6.6667357331147 1.36931010587908 1.87501016606257 0.930098133512602 1.10253831048868 2.2894982767 1.51310881191671 0.984493006224931 1.05611012048014 0.0155069937750686 2.10073538901074 1.44939138572393 0.984493006224931 1.10253831048868 Class 1 SU55 11
48 6.87792548946558 1.34849894215596 1.81844939699573 0.915962238033561 1.24598806475222 2.2944871941 1.51475648013138 0.985565049306793 1.19351916633085 0.0144349506932074 2.10531298377973 1.45096967017913 0.985565049306793 1.24598806475222 Class 1 SU55 11
49 7.09183065801325 1.38918633415489 1.92983867100271 0.943598978019068 1.39128225133618 2.2759639028 1.50862980972802 0.981578776729402 1.33269497495217 0.0184212232705978 2.08831688732013 1.44510099554326 0.981578776729402 1.39128225133618 Class 1 SU55 11
50 7.24948323053072 1.38963951826055 1.93109799071142 0.943906801417875 1.49836709852484 2.2664528093 1.5054742805176 0.979525655093916 1.43527044991765 0.0204743449060842 2.07958995753513 1.44207834653154 0.979525655093916 1.49836709852484 Class 1 SU55 11
51 7.50908866927316 1.4396924923396 2.072714472499 0.977905073662996 1.67470300153715 2.2641969615 1.50472487900613 0.979038062568451 1.60418079979271 0.0209619374315491 2.07752009823281 1.44136050252281 0.979038062568451 1.67470300153715 Class 1 SU55 11
52 7.68124648543277 1.39216042605546 1.93811065187491 0.945619117440908 1.79164047449683 2.2562148733 1.50207019586303 0.977310812705428 1.71619400376143 0.0226891872945717 2.0701961114316 1.43881760881343 0.977310812705428 1.79164047449683 Class 1 SU55 11
53 7.88708044102022 1.40835670049321 1.98346859582412 0.956620368771584 1.93145232360496 2.2514650238 1.50048826180014 0.976281539061021 1.8501183376385 0.0237184609389787 2.06583787406638 1.43730229042689 0.976281539061021 1.93145232360496 Class 1 SU55 11
54 8.10765714206484 1.41290363238535 1.99629667440771 0.959708853146257 2.08127812059363 2.246031149 1.49867646575237 0.975102707424003 1.99363492931012 0.0248972925759969 2.06085200742128 1.43556678960656 0.975102707424003 2.08127812059363 Class 1 SU55 11
55 8.33255295339933 1.39070789881385 1.93406845982324 0.944632494417757 2.23403765509128 2.2419709718 1.49732126539364 0.974220956379601 2.1399617180013 0.0257790436203994 2.05712658075619 1.43426865710584 0.974220956379601 2.23403765509128 Class 1 SU55 11
56 8.56551458944171 1.38603326956234 1.92108822433367 0.941457272148508 2.392275867117 2.2211343015 1.4903470406251 0.969683228851754 2.29153647561038 0.0303167711482465 2.03800783708478 1.42758811885108 0.969683228851754 2.392275867117 Class 1 SU55 11
57 8.87788577816112 1.38046941318965 1.90569580075216 0.93767804609507 2.60445268399992 2.2077577162 1.48585252168578 0.966758903497716 2.49477846866366 0.0332410965022837 2.02573411475452 1.42328286533441 0.966758903497716 2.60445268399992 Class 1 SU55 11
58 9.07523762958933 1.4083823087622 1.98354072763434 0.956637763080651 2.73850309951248 2.2150653082 1.48830954717088 0.968357548874141 2.6231839844907 0.0316424511258592 2.03243921572755 1.42563642480386 0.968357548874141 2.73850309951248 Class 1 SU55 11
59 9.39942265441153 1.37436833165436 1.88888831105439 0.933533912108171 2.95870441490866 2.191261629 1.48029106225769 0.963140381241921 2.83411256222862 0.0368596187580794 2.01059808494662 1.41795560048495 0.963140381241921 2.95870441490866 Class 1 SU55 11
60 9.74089610482892 1.42674061774612 2.03558879032657 0.969107567288682 3.19064882071835 2.1701767569 1.47315198024508 0.958495390573088 3.05628972562877 0.0415046094269116 1.99125160303659 1.41111714716978 0.958495390573088 3.19064882071835 Class 1 SU55 11
40 6.96809932287137 1.40817836184064 1.98296629875619 1 0 2.3592112335 1.53597240649043 1 0 0 1.98296629875619 1.40817836184064 1 0 Class 2 SU55 11
41 7.23124827524909 1.38916597457339 1.92978210491245 0.9864985943667 0.186871890314914 2.3549192395 1.5345746119039 0.999089961134312 0.171324010291952 0.000910038865688079 1.97935878818841 1.40689686480154 0.999089961134312 0.186871890314914 Class 2 SU55 11
42 7.3397914231597 1.36404881474982 1.8606291690204 0.968661961945549 0.263952429862998 2.3503035848 1.53306998692167 0.998110369980282 0.241991391718826 0.00188963001971754 1.97547923404471 1.40551742573499 0.998110369980282 0.263952429862998 Class 2 SU55 11
43 7.53481950319999 1.36712443564436 1.86902922253592 0.97084607510755 0.40244914684519 2.3454124069 1.53147393281766 0.99707125358909 0.368965079016967 0.00292874641091023 1.97136809689887 1.40405416451748 0.99707125358909 0.40244914684519 Class 2 SU55 11
44 7.88566874065019 1.35725368167972 1.84213755643315 0.96383648439651 0.651600282068998 2.3317148851 1.52699537821828 0.994155475557887 0.597386654800258 0.00584452444211347 1.95985504384106 1.39994822898601 0.994155475557886 0.651600282068998 Class 2 SU55 11
45 8.00912901641476 1.36095334815333 1.85219401584975 0.96646375561006 0.739274030729072 2.3183870224 1.52262504327231 0.991310154295924 0.677765882475753 0.00868984570407605 1.94865269697475 1.39594150915243 0.991310154295924 0.739274030729072 Class 2 SU55 11
46 8.29400790054409 1.40654342903953 1.97836441777427 0.998838973211478 0.941577156419032 2.3200372646 1.52316685382791 0.99166290188 0.863237237902153 0.00833709812000016 1.95003975999858 1.39643824066751 0.99166290188 0.941577156419032 Class 2 SU55 11
47 8.61864918778155 1.41864017044959 2.01253993321325 1.00742932066878 1.17211704826421 2.3021035783 1.51726845953509 0.987822732442133 1.07459603957441 0.0121772675578665 1.93496612223338 1.39103059715931 0.987822732442133 1.17211704826421 Class 2 SU55 11
48 8.85419379229115 1.35240793362314 1.82900721892682 0.960395337885607 1.33938606111974 2.3039783514 1.5178861457303 0.988224879116514 1.22794814636635 0.0117751208834863 1.93654190816655 1.39159689140446 0.988224879116514 1.33938606111974 Class 2 SU55 11
49 9.12701294938218 1.34228452663542 1.80172775044488 0.9532063288353 1.53312512463895 2.2998780839 1.51653489372978 0.987345141957947 1.40556797595326 0.0126548580420534 1.933095547725 1.39035806457366 0.987345141957947 1.53312512463895 Class 2 SU55 11
50 9.13551506556279 1.42781967625141 2.0386690278907 1.01394803026593 1.53916279458973 2.3013110861 1.51700727951451 0.987652690311503 1.41110330728127 0.0123473096884972 1.93430001599316 1.39079114751035 0.987652690311503 1.53916279458973 Class 2 SU55 11
51 9.39742713678429 1.37728867300335 1.89692408878332 0.978064079328051 1.7251563294422 2.2952991923 1.51502448570972 0.986361785737692 1.58162204193742 0.0136382142623082 1.92924689373441 1.38897332362231 0.986361785737692 1.7251563294422 Class 2 SU55 11
52 9.74583186068461 1.37234186841467 1.88332220380387 0.974551168802844 1.97257152437881 2.2775946249 1.50917017758104 0.982550318745227 1.80845210895431 0.0174496812547732 1.91436583518834 1.38360609827665 0.982550318745227 1.97257152437881 Class 2 SU55 11
53 9.92517249742828 1.38464764251327 1.91724909391754 0.98328995817219 2.09992800250936 2.2698428297 1.50659975763306 0.980876838194977 1.92521243354468 0.0191231618050232 1.9078502894762 1.38124953917683 0.980876838194977 2.09992800250936 Class 2 SU55 11
54 10.0495327051888 1.37118962807143 1.88016099613067 0.973732919940014 2.18824082646015 2.2647274982 1.50490115894699 0.979770959808821 2.0061775649722 0.0202290401911791 1.90355074654955 1.37969226516262 0.979770959808821 2.18824082646015 Class 2 SU55 11
55 10.3359786850989 1.40489753164291 1.97373707441635 0.997670160054556 2.3916568053392 2.2546948913 1.50156414824675 0.97759838777163 2.19266918337608 0.0224016122283701 1.89511813098344 1.3766328962303 0.97759838777163 2.3916568053392 Class 2 SU55 11
56 10.5321919187582 1.33978388898201 1.79502086917576 0.951430532727949 2.53099514412945 2.2406421086 1.49687745276626 0.974547098919895 2.32041446892297 0.0254529010801048 1.88330647372182 1.37233613729357 0.974547098919895 2.53099514412945 Class 2 SU55 11
57 10.709745465003 1.32758052067362 1.76247003887204 0.942764465531433 2.65708254261261 2.2404159319 1.49680190135502 0.974497910919564 2.43601130223488 0.0255020890804357 1.88311636748322 1.37226687181584 0.974497910919564 2.65708254261261 Class 2 SU55 11
58 10.8076216245214 1.3914853404863 1.93623145278828 0.988145662647081 2.72658805567173 2.2358586826 1.49527879761602 0.973506289108804 2.49973390500098 0.0264937108911963 1.87928590429764 1.3708704914388 0.973506289108804 2.72658805567173 Class 2 SU55 11
59 11.2400067341774 1.40682203177134 1.97914822907724 0.999036819407217 3.03364085620674 2.2247875124 1.49157216131168 0.971093071079188 2.78123968455071 0.0289069289208123 1.86998035459414 1.36747225002709 0.971093071079188 3.03364085620674 Class 2 SU55 11
60 11.4190223907322 1.36821930905789 1.87202407767885 0.971623585572981 3.16076655377874 2.1931847047 1.48094047979654 0.964171279079398 2.89778842969636 0.035828720920602 1.84341753490029 1.35772513230782 0.964171279079398 3.16076655377874 Class 2 SU55 11
40 5.74669901938853 1.42399599647424 2.02776459797466 1 0 2.3186892388 1.52272428193682 1 0 0 2.02776459797466 1.42399599647424 1 0 Class 3 SU55 11
41 6.03860191533604 1.44732785525856 2.09475792060734 1.01638477835759 0.204988565045303 2.3193843533 1.52295251183351 1.0001498826146 0.191697800718215 -0.00014988261460025 2.02837249684746 1.42420942871737 1.0001498826146 0.204988565045303 Class 3 SU55 11
42 6.23401539205199 1.41945391376056 2.01484941329017 0.996810326205324 0.342217515969172 2.3184723908 1.52265307631121 0.999953238004772 0.320029291214573 4.67619952283505e-05 2.02757495777183 1.42392940758025 0.999953238004772 0.342217515969172 Class 3 SU55 11
43 6.52904408012118 1.41847932839717 2.01208360509008 0.996125924447308 0.549401165923013 2.2997743885 1.51650070507732 0.995912866870695 0.513779854969904 0.00408713312930531 2.01122298335356 1.41817593526105 0.995912866870694 0.549401165923013 Class 3 SU55 11
44 6.59110808687779 1.4048754159207 1.97367493425837 0.986572588265081 0.592985562866739 2.2986600344 1.5161332508721 0.995671553187333 0.554538387222156 0.00432844681266664 2.01024844663869 1.41783230554205 0.995671553187333 0.592985562866739 Class 3 SU55 11
45 6.88774850262771 1.37620245960489 1.89393320982254 0.966437028623895 0.80130104723916 2.2969857662 1.515580999551 0.995308879965626 0.749347401085526 0.004691120034374 2.00878424793251 1.41731586032631 0.995308879965626 0.80130104723916 Class 3 SU55 11
46 7.22006347669784 1.38208883681863 1.91016955285868 0.970570732109243 1.03466896041653 2.2867298049 1.5121937061435 0.993084384403505 0.967584529114666 0.00691561559649467 1.99981509635569 1.41414818755168 0.993084384403505 1.03466896041653 Class 3 SU55 11
47 7.5163015137064 1.3947691227757 1.94538090584851 0.979475452339122 1.24270187465368 2.2785041939 1.50947149489482 0.991296660072208 1.16212929373336 0.00870333992779238 1.99262154816329 1.41160247526111 0.991296660072208 1.24270187465368 Class 3 SU55 11
48 7.72725735067479 1.40054225121374 1.96151859743485 0.983529626966248 1.39084543509255 2.2747521732 1.50822815687813 0.990480137979904 1.30066772742804 0.00951986202009647 1.98934029140019 1.41043975107063 0.990480137979903 1.39084543509255 Class 3 SU55 11
49 7.93894433186866 1.39714930396041 1.95202617755706 0.981146932589487 1.53950244095352 2.2712582021 1.50706940852105 0.989719167414962 1.43968631648253 0.010280832585038 1.98628470689824 1.40935613203272 0.989719167414962 1.53950244095352 Class 3 SU55 11
50 8.04072447453782 1.35096723903913 1.82511248095701 0.948715616043917 1.61097746119316 2.2592077949 1.50306613124639 0.987090144339577 1.50652713847278 0.0129098556604229 1.97574625754399 1.40561241369874 0.987090144339577 1.61097746119316 Class 3 SU55 11
51 8.2481649397426 1.35872299173996 1.84612816828278 0.954162086904811 1.75665235474511 2.2468727357 1.49895721610058 0.984391747003595 1.64275696528091 0.0156082529964051 1.96495887131683 1.4017699066954 0.984391747003595 1.75665235474511 Class 3 SU55 11
52 8.38048645872125 1.35167530466556 1.82702612924273 0.949212854539097 1.84957503100703 2.250011773 1.5000039243282 0.985079138831542 1.72965484991327 0.0149208611684577 1.96770405536399 1.40274874990641 0.985079138831542 1.84957503100703 Class 3 SU55 11
53 8.70329838560411 1.40420380550933 1.97178832740688 0.986100950414246 2.07626943722876 2.2374351203 1.49580584311601 0.982322184560839 1.94165115857675 0.0176778154391609 1.95670538823804 1.39882285806246 0.982322184560839 2.07626943722876 Class 3 SU55 11
54 9.00492765933479 1.4102182882311 1.98871562046146 0.990324615885683 2.28808834295427 2.2253902179 1.49177418462045 0.979674523035119 2.13973644381764 0.020325476964881 1.94617175299961 1.39505259864982 0.979674523035119 2.28808834295427 Class 3 SU55 11
55 9.09847005220675 1.38021678705318 1.90499837926341 0.969256086723943 2.35377841027438 2.2168936839 1.4889236662435 0.977802537140656 2.20116738964388 0.0221974628593441 1.93874127436436 1.39238689823065 0.977802537140656 2.35377841027438 Class 3 SU55 11
56 9.46441177827881 1.3595665770779 1.84842127750731 0.95475449400429 2.61076068197888 2.2097880601 1.4865355899204 0.976234245131767 2.4414878011675 0.0237657548682325 1.93252718920493 1.39015365668869 0.976234245131767 2.61076068197888 Class 3 SU55 11
57 9.67277810669144 1.35105765289867 1.82535678145606 0.948779109101317 2.75708576219577 2.194213095 1.48128764762284 0.972787828495599 2.57832565873919 0.0272121715044014 1.9189064062574 1.3852459731966 0.972787828495599 2.75708576219577 Class 3 SU55 11
58 9.80364106869123 1.35730798985281 1.84228497931828 0.953168403010582 2.84898416803666 2.2033610964 1.48437229036384 0.974813568005762 2.66426568317575 0.0251864319942376 1.92690661304265 1.38813061814897 0.974813568005762 2.84898416803666 Class 3 SU55 11
59 9.96798760952751 1.38333998223869 1.91362950646014 0.971449347936223 2.96439638916874 2.1876637358 1.47907529754235 0.971334939021957 2.77219496675376 0.028665060978043 1.91317879148999 1.38317706440282 0.971334939021957 2.96439638916874 Class 3 SU55 11
60 10.1788557889309 1.33933159172973 1.7938091126053 0.94054449243247 3.11247839215573 2.1827276967 1.47740573191659 0.970238505711235 2.91067583417327 0.0297614942887653 1.90886207445275 1.38161574775795 0.970238505711234 3.11247839215573 Class 3 SU55 11
40 7.46743749825094 1.39126476449208 1.93561764491722 1 0 2.4176732222 1.55488688405298 1 0 0 1.93561764491722 1.39126476449208 1 0 Class 4 SU55 11
41 7.62365724450946 1.3643620238925 1.86148373224003 0.980663105049305 0.11228613722245 2.4111872418 1.5527998073802 0.998657730865064 0.100470167869263 0.00134226913493551 1.93042489264964 1.38939731274018 0.998657730865064 0.11228613722245 Class 4 SU55 11
42 7.8475394643772 1.4053787176042 1.97508933989483 1.01014469242112 0.273206061008112 2.4066775227 1.55134700267219 0.997723383342482 0.244456346004723 0.00227661665751777 1.92681435844534 1.38809738795422 0.997723383342482 0.273206061008112 Class 4 SU55 11
43 7.94726786002615 1.34508411627186 1.80925127984685 0.966806714725442 0.344887884766047 2.3960275729 1.54791071218595 0.995513389469943 0.308595028163384 0.00448661053005694 1.91828788325379 1.38502270134962 0.995513389469943 0.344887884766047 Class 4 SU55 11
44 8.29762038795594 1.43128852063103 2.04858682929016 1.02876789318642 0.596710928712464 2.376545794 1.5416049409625 0.991457936119532 0.533918510870088 0.00854206388046808 1.90269054170781 1.37938049199915 0.991457936119532 0.596710928712464 Class 4 SU55 11
45 8.40124220330844 1.49782671049278 2.24348485466563 1.07659357781522 0.671191227500401 2.3755457264 1.54128054759671 0.991249307846232 0.600561182060674 0.00875069215376822 1.90188987581348 1.37909023483363 0.991249307846232 0.671191227500401 Class 4 SU55 11
46 8.64370480740181 1.39680263715717 1.95105760716922 1.00398045922417 0.845466182405829 2.3568913264 1.53521702908742 0.98734965535609 0.756497029600505 0.0126503446439105 1.88695494355556 1.37366478573033 0.98734965535609 0.845466182405829 Class 4 SU55 11
47 8.94912233527482 1.43715019810018 2.06540069189938 1.03298109373513 1.06499127616791 2.33850188 1.52921609983678 0.983490256121207 0.952921303935436 0.0165097438787928 1.87223213626909 1.36829533956273 0.983490256121207 1.06499127616791 Class 4 SU55 11
48 9.21527803603431 1.40362541668874 1.97016431037464 1.00888447153419 1.25629612881159 2.3381345612 1.52909599476292 0.983413012512628 1.12409497803945 0.0165869874873722 1.87193805651337 1.36818787325183 0.983413012512628 1.25629612881159 Class 4 SU55 11
49 9.3094640707979 1.38640108991251 1.92210798211059 0.996504134436731 1.32399426734526 2.3277451061 1.5256949584042 0.981225691754058 1.18466918168704 0.0187743082459418 1.86362013644544 1.36514473095179 0.981225691754058 1.32399426734526 Class 4 SU55 11
50 9.46421611623963 1.34864729788009 1.81884953407928 0.969367824371266 1.43522546459204 2.3261017722 1.52515631074326 0.980879269344516 1.28419542184565 0.019120730655484 1.86230446397816 1.36466276565977 0.980879269344516 1.43522546459204 Class 4 SU55 11
51 9.71727767028382 1.34657485841627 1.8132638493188 0.967878216126511 1.61711863151673 2.3251823541 1.52485486329027 0.980685398358735 1.44694781022811 0.0193146016412649 1.86156836702301 1.36439303978839 0.980685398358735 1.61711863151673 Class 4 SU55 11
52 9.89147882270144 1.3700835168658 1.87712884318737 0.984775545124933 1.74232927212489 2.3089075159 1.51950897197088 0.977247276026994 1.55898242458124 0.022752723973006 1.84853853995671 1.35960970133223 0.977247276026994 1.74232927212489 Class 4 SU55 11
53 10.2124635747707 1.36715651766743 1.86911694380054 0.982671704595742 1.97304362661834 2.2987302357 1.51615640212347 0.975091125710345 1.76541850386219 0.0249088742896555 1.84039048961165 1.35660992536972 0.975091125710345 1.97304362661834 Class 4 SU55 11
54 10.4708158890439 1.38295187421629 1.91255588639834 0.994024940120702 2.15873963565048 2.2889267118 1.51291992907754 0.973009641147625 1.93157355791976 0.0269903588523749 1.8325416729606 1.35371402923978 0.973009641147625 2.15873963565048 Class 4 SU55 11
55 10.7398005080889 1.36179827575286 1.85449454384346 0.978820358646843 2.35207783116152 2.2800807893 1.50999363882766 0.971127645563319 2.10456660442605 0.0288723544366809 1.82545952326421 1.3510956750964 0.971127645563319 2.35207783116152 Class 4 SU55 11
56 10.875593992499 1.35212323190687 1.82823723426227 0.971866223033752 2.44968217497573 2.2724291879 1.50745785609416 0.969496798484018 2.19189995696943 0.0305032015159817 1.8193335611012 1.3488267350187 0.969496798484018 2.44968217497573 Class 4 SU55 11
57 11.0158188138725 1.3064072467497 1.70669989436013 0.939006923837846 2.55047163285055 2.2652800162 1.50508472060545 0.967970555312863 2.2820832512088 0.032029444687137 1.81360985007111 1.34670332667262 0.967970555312863 2.55047163285055 Class 4 SU55 11
58 11.1656979300548 1.30820077570432 1.71138926955339 0.940296059450562 2.65820031254371 2.2561495427 1.50204844885243 0.966017826928463 2.3784755468282 0.0339821730715374 1.80629988549411 1.34398656447678 0.966017826928463 2.65820031254371 Class 4 SU55 11
59 11.3540774887646 1.33146168211403 1.77279021093791 0.957015311603978 2.79360197261418 2.2524948917 1.50083140015793 0.965235102019668 2.49962877066834 0.0347648979803324 1.80337392887737 1.34289758689089 0.965235102019668 2.79360197261418 Class 4 SU55 11
60 11.6214777961078 1.34081741818293 1.79779134890274 0.963739938222634 2.98580141169131 2.2393465948 1.49644465143219 0.962413836517508 2.67160289308562 0.0375861634824917 1.79284724758456 1.33897245960645 0.962413836517508 2.98580141169131 Class 4 SU55 11
40 1.9184202856788 1.37443251263193 1.88906473177971 1 0 2.431138673 1.55921091357135 1 0 0 1.88906473177971 1.37443251263193 1 0 Class 5 SU55 11
41 2.15191025655194 1.37883216394046 1.90117813631672 1.00320106754467 0.169881000869249 2.4292474444 1.55860432579921 0.999610964900988 0.149748804886404 0.000389035099012114 1.88759519271653 1.37389781014329 0.999610964900988 0.169881000869249 Class 5 SU55 11
42 2.42374689794032 1.4032077827867 1.96899208167316 1.02093610991468 0.367662004221559 2.4245587305 1.55709946069607 0.99864581958932 0.324091248889533 0.0013541804106797 1.88395192704671 1.37257128304752 0.99864581958932 0.367662004221559 Class 5 SU55 11
43 2.62163235888507 1.3720234026531 1.88244821742779 0.998247196601735 0.511638124639295 2.4157338525 1.55426312202921 0.996826733638747 0.451005099493292 0.00317326636125304 1.87709474280741 1.37007107217378 0.996826733638747 0.511638124639295 Class 5 SU55 11
44 2.90436332523214 1.38665869792668 1.92282234453571 1.00889544243343 0.717345544791678 2.404240067 1.55056121033644 0.994452512383268 0.632334619371704 0.00554748761673218 1.86816374061332 1.36680786528807 0.994452512383268 0.717345544791678 Class 5 SU55 11
45 3.06449039510376 1.40682815928135 1.97916546974696 1.02357019813755 0.833849678970657 2.4075734736 1.55163574127435 0.99514166285583 0.735032123909336 0.00485833714417039 1.8707538934971 1.36775505610365 0.99514166285583 0.833849678970657 Class 5 SU55 11
46 3.31377110071392 1.3757613857084 1.8927193904063 1.00096685218391 1.01521959223967 2.4005952052 1.5493854282263 0.993698424466167 0.8949083173354 0.00630157553383337 1.86533157807358 1.36577142233742 0.993698424466167 1.01521959223967 Class 5 SU55 11
